total_sediment_thick,seafloor_age,conv_rate,dist_nearest_edge,subducting_abs_rate
104.05,37.83,4.42,6.09,-4.2
55.33,6.35,4.33,9.41,-4.01
46.36,10.43,7.1,13.81,-9.99
128.3,56.9,11.71,2.21,-15.65
130.52,58.1,12.55,1.5,-16.67
127.59,56.25,11.58,2.79,-15.5
139.45,68.43,15.55,10.19,-19.06
133.75,61.99,14.1,5.99,-17.93
136.93,64.09,-3.6,0.19,2.4
136.93,64.09,-3.6,0.05,2.41
136.93,64.09,-3.6,0.05,2.41
136.93,64.09,-3.6,0.05,2.41
136.93,64.09,-3.6,0.05,2.41
136.93,64.09,-3.6,0.05,2.41
136.93,64.09,-3.6,0.19,2.4
136.93,64.09,-3.59,1.85,2.31
136.93,64.09,-3.59,2.38,2.28
136.93,64.09,-3.6,0.05,2.41
136.93,64.09,-3.6,0.05,2.41
136.93,64.09,-3.6,0.05,2.41
136.93,64.09,-3.6,0.05,2.41
133.11,60.17,4.55,1.05,-4.46
133.11,60.17,4.54,1.82,-4.43
136.93,64.09,-3.6,0.05,2.41
46.36,10.43,6.74,12.66,-9.61
109.37,42.07,10.3,8.09,-13.93
106.83,40.34,10.18,8.65,-13.77
104.29,40.34,9.92,9.8,-13.44
104.29,33.35,9.45,11.76,-12.84
93.73,31.9,9.06,13.45,-12.32
104.29,33.35,9.45,11.76,-12.84
91.39,30.45,8.89,14.16,-12.1
88.82,28.86,8.46,15.73,-11.56
91.39,30.45,8.79,14.52,-11.98
88.82,28.86,8.24,16.45,-11.29
88.82,10.43,7.61,15.34,-10.56
88.82,28.86,7.86,16.1,-10.84
88.82,28.86,8.18,16.64,-11.22
88.82,28.86,8.6,15.21,-11.73
136.93,64.09,-3.6,0.05,2.41
110.19,42.5,4.45,5.11,-4.26
128.34,57.01,4.52,2.59,-4.39
92.25,23.75,4.39,7.46,-4.13
92.25,23.75,4.42,6.29,-4.19
55.33,6.35,6.42,11.72,-9.26
55.33,6.35,4.29,10.38,-3.95
88.82,10.43,7.42,14.77,-10.34
46.36,10.43,7.16,14.01,-10.06
92.25,23.75,4.39,7.27,-4.14
55.33,6.35,4.27,10.96,-3.91
55.33,6.35,4.29,10.38,-3.95
130.52,57.4,12.22,0.61,-16.4
126.85,55.6,11.24,4.18,-15.09
104.29,40.34,9.68,10.78,-13.14
104.29,33.35,9.27,12.54,-12.6
109.37,42.07,10.42,7.52,-14.08
106.83,40.34,10.1,9.03,-13.67
127.59,56.25,11.63,2.6,-15.55
126.85,55.6,11.19,4.38,-15.03
130.52,59.65,12.61,1.69,-16.73
128.3,56.9,11.94,1.06,-15.94
128.3,56.9,11.78,1.83,-15.75
135.17,63.59,14.16,6.14,-17.97
131.92,60.28,13.44,4.07,-17.4
137.99,66.68,15.49,10.01,-19.01
136.17,64.66,14.72,7.76,-18.41
136.33,64.82,14.82,8.06,-18.49
131.15,59.54,13.39,3.92,-17.36
133.75,61.99,14.05,5.83,-17.88
132.01,60.37,13.34,3.76,-17.31
144.28,74.86,-2.68,7.92,-3.24
140.72,70.01,16.16,11.97,-19.52
141.81,71.42,16.37,12.67,-19.69
140.72,70.01,16.16,11.97,-19.52
115.84,46.53,11.04,4.97,-14.85
136.93,64.09,-3.6,0.57,2.38
136.93,64.09,-3.6,0.19,2.4
136.93,64.09,-3.6,0.19,2.4
136.93,64.09,-3.6,0.19,2.4
136.93,64.09,-3.6,0.05,2.41
136.93,64.09,-3.6,0.05,2.41
136.93,64.09,-3.6,0.05,2.41
136.93,64.09,-3.6,0.05,2.41
136.93,64.09,-3.6,0.05,2.41
136.93,64.09,-3.6,0.05,2.41
136.93,64.09,-3.6,0.05,2.41
136.93,64.09,-3.6,0.05,2.41
136.93,64.09,-3.6,0.05,2.41
136.93,64.09,-3.6,0.05,2.41
136.93,64.09,-3.6,0.05,2.41
136.93,64.09,-3.6,0.05,2.41
136.93,64.09,-3.6,0.05,2.41
136.93,64.09,-3.6,0.05,2.41
136.93,64.09,-3.6,0.05,2.41
136.93,64.09,-3.6,0.57,2.38
136.93,64.09,-3.6,0.19,2.4
136.93,64.09,-3.6,0.57,2.38
136.93,64.09,-3.6,0.19,2.4
136.93,64.09,-3.59,2.38,2.28
136.93,64.09,-3.59,1.85,2.31
136.93,64.09,-3.59,2.38,2.28
136.93,64.09,-3.59,2.03,2.3
136.93,64.09,-3.6,0.05,2.41
136.93,64.09,-3.6,0.05,2.41
136.93,64.09,-3.6,0.05,2.41
136.93,64.09,-3.6,0.05,2.41
136.93,64.09,-3.6,0.05,2.41
136.93,64.09,-3.6,0.05,2.41
136.93,64.09,-3.6,0.05,2.41
136.93,64.09,-3.6,0.05,2.41
136.93,64.09,-3.6,0.05,2.41
136.93,64.09,-3.6,0.05,2.41
136.93,64.09,-3.6,0.05,2.41
136.93,64.09,-3.6,0.05,2.41
133.11,60.17,4.58,0.1,-4.51
133.11,60.17,4.57,0.48,-4.49
136.93,64.09,-3.6,0.05,2.41
133.11,60.17,4.53,2.01,-4.42
128.34,57.01,4.52,2.59,-4.39
133.11,60.17,4.54,1.44,-4.45
136.93,64.09,-3.6,0.05,2.41
136.93,64.09,-3.6,0.05,2.41
136.93,64.09,-3.6,0.05,2.41
136.93,64.09,-3.6,0.05,2.41
136.93,64.09,-3.6,0.05,2.41
110.19,42.5,4.47,4.72,-4.28
128.34,57.01,4.51,2.97,-4.37
133.11,60.17,4.54,1.82,-4.43
133.11,60.17,4.56,0.67,-4.48
76.73,10.43,7.29,14.39,-10.2
46.36,10.43,7.1,13.81,-9.99
106.83,40.34,10.1,9.03,-13.67
111.97,43.88,10.46,7.34,-14.14
109.37,42.07,10.42,7.52,-14.08
109.37,42.07,10.26,8.27,-13.88
106.83,40.34,10.06,9.22,-13.62
104.29,40.34,9.87,10.0,-13.38
106.83,40.34,10.1,9.03,-13.67
104.29,40.34,9.68,10.78,-13.14
104.29,33.35,9.45,11.76,-12.84
104.29,40.34,9.68,10.78,-13.14
93.73,31.9,9.22,12.73,-12.54
93.73,31.9,9.06,13.45,-12.32
93.73,31.9,9.22,12.73,-12.54
93.73,31.9,9.06,13.45,-12.32
104.29,33.35,9.27,12.54,-12.6
104.29,33.35,9.27,12.54,-12.6
104.29,40.34,9.68,10.78,-13.14
104.29,40.34,9.5,11.56,-12.9
91.39,30.45,8.93,13.98,-12.16
91.39,30.45,8.84,14.34,-12.04
91.39,30.45,8.89,14.16,-12.1
88.82,28.86,8.51,15.56,-11.62
88.82,28.86,8.46,15.73,-11.56
88.82,28.86,8.51,15.56,-11.62
88.82,28.86,8.41,15.91,-11.49
88.82,28.86,8.51,15.56,-11.62
88.82,28.86,8.51,15.56,-11.62
88.82,28.86,8.41,15.91,-11.49
88.82,28.86,8.18,16.64,-11.22
88.82,28.86,7.86,16.1,-10.84
88.82,28.86,7.92,16.29,-10.92
88.82,28.86,7.92,16.29,-10.92
88.82,10.43,7.42,14.77,-10.34
88.82,10.43,7.55,15.15,-10.49
88.82,28.86,7.73,15.72,-10.7
88.82,28.86,8.18,16.64,-11.22
88.82,28.86,8.18,16.64,-11.22
88.82,28.86,7.92,16.29,-10.92
88.82,28.86,8.3,16.27,-11.36
88.82,28.86,8.18,16.64,-11.22
88.82,28.86,8.24,16.45,-11.29
91.39,30.45,8.89,14.16,-12.1
91.39,30.45,8.89,14.16,-12.1
88.82,28.86,8.46,15.73,-11.56
88.82,28.86,8.74,14.69,-11.91
88.82,10.43,7.67,15.53,-10.63
136.93,64.09,-3.6,0.05,2.41
136.93,64.09,-3.6,0.05,2.41
136.93,64.09,-3.6,0.05,2.41
136.93,64.09,-3.6,0.05,2.41
136.93,64.09,-3.6,0.05,2.41
133.11,60.17,4.53,2.01,-4.42
136.93,64.09,-3.6,0.05,2.41
110.19,42.5,4.48,4.33,-4.3
128.34,57.01,4.51,2.97,-4.37
104.05,37.83,4.44,5.5,-4.24
110.19,42.5,4.45,5.11,-4.26
110.19,42.5,4.48,4.33,-4.3
136.93,64.09,-3.6,0.05,2.41
136.93,64.09,-3.6,0.05,2.41
104.05,37.83,4.43,5.9,-4.22
110.19,42.5,4.45,5.11,-4.26
92.25,23.75,4.42,6.29,-4.19
92.25,23.75,4.38,8.05,-4.09
92.25,23.75,4.39,7.46,-4.13
92.25,23.75,4.4,6.87,-4.16
55.33,6.35,6.29,11.35,-9.12
46.36,10.43,7.1,13.81,-9.99
46.36,2.64,6.61,12.28,-9.47
55.33,6.35,4.28,10.77,-3.92
55.33,6.35,4.32,9.8,-3.98
55.33,6.35,4.27,10.96,-3.91
71.96,16.97,4.35,9.02,-4.04
76.73,10.43,7.23,14.2,-10.13
46.36,10.43,7.16,14.01,-10.06
88.82,28.86,7.73,15.72,-10.7
88.82,10.43,7.55,15.15,-10.49
46.36,10.43,7.16,14.01,-10.06
46.36,10.43,7.1,13.81,-9.99
46.36,10.43,7.16,14.01,-10.06
104.05,37.83,4.44,5.5,-4.24
92.25,23.75,4.38,8.05,-4.09
92.25,23.75,4.41,6.68,-4.17
92.25,23.75,4.41,6.68,-4.17
104.05,37.83,4.42,6.09,-4.2
55.33,6.35,6.29,11.35,-9.12
55.33,6.35,4.29,10.38,-3.95
46.36,10.43,7.1,13.81,-9.99
55.33,6.35,6.42,11.72,-9.26
46.36,10.43,7.04,13.62,-9.93
55.33,6.35,6.29,11.35,-9.12
92.25,23.75,4.39,7.27,-4.14
55.33,6.35,4.32,9.8,-3.98
55.33,6.35,4.29,10.38,-3.95
92.25,23.75,4.38,8.05,-4.09
128.3,56.9,11.9,1.25,-15.89
127.59,56.25,11.58,2.79,-15.5
126.85,55.6,11.44,3.39,-15.32
115.84,46.53,10.99,5.17,-14.79
114.08,45.44,10.79,5.96,-14.55
115.84,46.53,11.04,4.97,-14.85
91.39,30.45,8.89,14.16,-12.1
88.82,28.86,8.51,15.56,-11.62
91.39,30.45,8.93,13.98,-12.16
91.39,30.45,8.89,14.16,-12.1
104.29,33.35,9.36,12.15,-12.72
93.73,31.9,9.14,13.1,-12.43
104.29,40.34,9.82,10.19,-13.32
104.29,40.34,9.59,11.17,-13.02
104.29,33.35,9.45,11.76,-12.84
106.83,40.34,10.1,9.03,-13.67
106.83,40.34,10.01,9.41,-13.56
114.08,45.44,10.69,6.36,-14.42
109.37,42.07,10.3,8.09,-13.93
109.37,42.07,10.3,8.09,-13.93
106.83,40.34,10.1,9.03,-13.67
106.83,40.34,10.18,8.65,-13.77
104.29,40.34,9.96,9.61,-13.5
106.83,40.34,10.06,9.22,-13.62
126.85,55.6,11.19,4.38,-15.03
115.84,46.53,10.94,5.37,-14.73
127.59,56.25,11.63,2.6,-15.55
126.85,55.6,11.44,3.39,-15.32
127.59,56.25,11.58,2.79,-15.5
126.85,55.6,11.34,3.79,-15.2
126.85,55.6,11.44,3.39,-15.32
128.3,56.9,12.02,0.67,-16.04
128.3,56.9,11.78,1.83,-15.75
130.52,59.65,12.68,1.88,-16.78
130.52,58.1,12.48,1.32,-16.62
130.52,58.1,12.55,1.5,-16.67
130.52,58.1,12.48,1.32,-16.62
130.52,58.1,12.48,1.32,-16.62
130.52,58.1,12.55,1.5,-16.67
130.52,58.1,12.48,1.32,-16.62
130.52,58.1,12.48,1.32,-16.62
127.59,56.25,11.63,2.6,-15.55
128.3,56.9,11.71,2.21,-15.65
128.3,56.9,11.71,2.21,-15.65
128.3,56.9,11.82,1.64,-15.8
127.59,56.25,11.63,2.6,-15.55
131.92,60.28,13.5,4.22,-17.44
132.01,60.37,13.34,3.76,-17.31
135.17,63.59,14.16,6.14,-17.97
131.92,60.28,13.55,4.38,-17.48
133.75,61.99,13.89,5.37,-17.75
139.45,68.43,15.55,10.19,-19.06
137.99,66.68,15.21,9.19,-18.79
137.99,66.68,15.49,10.01,-19.01
136.33,64.82,15.04,8.71,-18.67
136.33,64.82,15.14,9.0,-18.74
137.99,66.68,15.38,9.69,-18.92
136.33,64.82,15.04,8.71,-18.67
136.33,64.82,15.04,8.71,-18.67
135.17,63.59,14.34,6.66,-18.11
136.17,64.66,14.47,7.04,-18.21
136.33,64.82,14.82,8.06,-18.49
136.17,64.66,14.52,7.2,-18.26
136.33,64.82,14.82,8.06,-18.49
136.17,64.66,14.47,7.04,-18.21
132.01,60.37,13.34,3.76,-17.31
131.92,60.28,13.55,4.38,-17.48
131.15,59.54,13.39,3.92,-17.36
131.27,59.65,12.81,2.25,-16.88
131.27,59.65,12.93,2.63,-16.99
135.17,63.59,14.34,6.66,-18.11
133.75,61.99,14.05,5.83,-17.88
131.27,59.65,12.74,2.06,-16.83
131.92,60.28,13.55,4.38,-17.48
131.92,60.28,13.44,4.07,-17.4
131.15,59.54,13.39,3.92,-17.36
140.45,83.93,-2.58,4.36,-3.24
144.27,74.84,-2.67,7.45,-3.24
140.72,70.01,16.05,11.67,-19.44
144.28,74.86,17.57,8.9,-20.58
141.81,71.42,16.46,12.45,-19.75
144.27,74.84,-2.68,7.77,-3.24
141.81,71.42,16.37,12.67,-19.69
144.28,74.86,17.73,8.38,-20.7
140.72,70.01,16.16,11.97,-19.52
141.81,71.42,16.21,12.15,-19.56
140.72,70.01,16.1,11.81,-19.48
140.72,70.01,16.1,11.81,-19.48
140.72,70.01,16.1,11.81,-19.48
141.81,71.42,16.27,12.32,-19.61
141.81,71.42,16.21,12.15,-19.56
140.72,70.01,16.16,11.97,-19.52
114.08,45.44,10.89,5.57,-14.67
126.85,55.6,11.34,3.79,-15.2
115.84,46.53,11.09,4.78,-14.91
114.08,45.44,10.79,5.96,-14.55
114.77,45.97,10.62,6.15,-14.38
143.02,75.81,-4.47,0.0,-4.66
125.03,54.13,4.53,8.61,-4.39
93.09,31.48,8.81,13.79,-12.08
47.38,12.22,6.99,19.26,-9.92
143.02,75.81,-4.47,0.0,-4.66
143.02,75.81,-4.47,0.0,-4.66
142.08,71.28,-4.53,2.38,-4.61
103.11,37.87,9.77,9.79,-13.32
93.09,31.48,8.29,15.72,-11.42
66.38,12.22,7.75,17.42,-10.78
93.09,31.48,8.18,16.08,-11.29
104.75,38.43,4.44,11.34,-4.24
53.61,3.38,4.34,14.83,-4.03
47.38,12.22,6.92,19.07,-9.85
127.74,56.38,11.59,2.2,-15.56
130.12,58.56,12.51,1.62,-16.63
117.85,48.13,11.47,2.78,-15.41
141.94,71.57,15.54,10.31,-19.04
135.19,63.67,14.08,6.1,-17.89
143.02,75.81,-4.47,0.0,-4.66
143.02,75.81,-4.47,0.0,-4.66
143.02,75.81,-4.47,0.0,-4.66
143.02,75.81,-4.47,0.0,-4.66
143.02,75.81,-4.47,0.0,-4.66
143.02,75.81,-4.47,0.0,-4.66
143.02,75.81,-4.47,0.0,-4.66
143.02,75.81,-4.47,0.0,-4.66
143.02,75.81,4.01,0.63,-4.7
143.02,75.81,-4.47,0.0,-4.66
143.02,75.81,-4.47,0.0,-4.66
143.02,75.81,-4.47,0.07,-4.66
143.02,75.81,-4.47,0.0,-4.66
133.98,67.59,4.57,6.29,-4.5
133.98,58.35,4.56,7.06,-4.46
142.08,71.28,-4.53,2.57,-4.61
47.38,3.12,6.56,17.89,-9.47
113.22,41.44,10.16,8.07,-13.82
113.22,41.44,10.08,8.45,-13.72
103.11,37.87,9.77,9.79,-13.32
98.0,34.58,9.3,11.74,-12.72
95.53,33.01,8.85,13.62,-12.14
98.0,34.58,9.3,11.74,-12.72
93.09,31.48,8.72,14.15,-11.97
93.09,31.48,8.29,15.72,-11.42
93.09,31.48,8.62,14.5,-11.84
93.09,31.48,8.07,16.44,-11.15
66.38,12.22,7.5,18.19,-10.49
66.38,12.22,7.69,17.62,-10.7
93.09,31.48,7.95,16.83,-11.0
93.09,31.48,8.43,15.2,-11.6
142.63,72.15,-4.52,2.18,-4.62
104.75,38.43,4.48,10.17,-4.3
129.83,58.35,4.54,7.64,-4.43
86.31,17.2,4.4,12.91,-4.15
104.75,38.43,4.43,11.74,-4.22
53.61,3.38,6.22,16.91,-9.1
53.61,3.38,4.31,15.58,-3.98
66.38,12.22,7.18,19.14,-10.13
47.38,12.22,6.99,19.26,-9.92
98.19,33.63,4.41,12.52,-4.17
53.61,3.38,4.29,16.15,-3.95
53.61,3.38,4.32,15.4,-4.0
129.33,57.82,12.15,0.67,-16.33
117.85,48.13,11.12,4.17,-14.99
100.54,36.19,9.53,10.77,-13.02
98.0,34.58,9.16,12.33,-12.54
113.22,45.97,10.29,7.51,-13.98
105.74,39.62,9.92,9.2,-13.5
117.85,48.13,11.52,2.59,-15.46
116.28,47.06,11.07,4.37,-14.93
130.12,58.56,12.51,1.62,-16.63
128.54,57.09,11.83,1.05,-15.85
127.74,56.38,11.63,2.01,-15.61
135.19,63.67,14.14,6.25,-17.94
132.5,60.86,13.36,4.03,-17.32
140.63,69.87,15.42,9.96,-18.94
137.2,65.74,14.75,8.02,-18.42
139.07,67.94,14.81,8.18,-18.46
132.5,60.86,13.36,4.03,-17.32
132.52,60.88,14.03,5.95,-17.85
132.5,60.86,13.36,4.03,-17.32
146.01,77.48,-2.91,7.76,-3.03
143.93,74.36,16.15,12.09,-19.5
142.95,72.96,16.37,12.59,-19.67
143.93,74.36,16.15,12.09,-19.5
116.28,47.06,10.92,4.96,-14.75
143.02,75.81,-4.47,0.0,-4.66
143.02,75.81,-4.47,0.0,-4.66
143.02,75.81,-4.47,0.0,-4.66
143.02,75.81,-4.47,0.0,-4.66
143.02,75.81,-4.47,0.0,-4.66
143.02,75.81,-4.47,0.0,-4.66
143.02,75.81,-4.47,0.0,-4.66
143.02,75.81,-4.47,0.0,-4.66
143.02,75.81,-4.47,0.0,-4.66
143.02,75.81,-4.47,0.0,-4.66
143.02,75.81,-4.47,0.0,-4.66
143.02,75.81,-4.47,0.0,-4.66
143.02,75.81,-4.47,0.0,-4.66
143.02,75.81,-4.47,0.0,-4.66
143.02,75.81,-4.47,0.0,-4.66
143.02,75.81,-4.47,0.0,-4.66
143.02,75.81,-4.47,0.0,-4.66
143.02,75.81,-4.47,0.0,-4.66
143.02,75.81,-4.47,0.0,-4.66
143.02,75.81,-4.47,0.0,-4.66
143.02,75.81,-4.47,0.0,-4.66
143.02,75.81,-4.47,0.0,-4.66
143.02,75.81,-4.47,0.0,-4.66
143.02,75.81,-4.47,0.0,-4.66
143.02,75.81,-4.47,0.0,-4.66
143.02,75.81,4.04,1.02,-4.72
143.02,75.81,-4.47,0.0,-4.66
143.02,75.81,-4.47,0.0,-4.66
143.02,75.81,-4.47,0.0,-4.66
143.02,75.81,-4.47,0.0,-4.66
143.02,75.81,-4.47,0.0,-4.66
143.02,75.81,-4.47,0.07,-4.66
143.02,75.81,-4.47,0.0,-4.66
143.02,75.81,-4.47,0.0,-4.66
143.02,75.81,-4.47,0.0,-4.66
143.02,75.81,-4.47,0.0,-4.66
142.63,75.18,-4.52,1.73,-4.63
141.98,75.18,-4.5,1.16,-4.64
143.02,75.81,-4.47,0.07,-4.66
140.41,69.9,-4.57,3.75,-4.58
140.41,69.9,-4.57,3.75,-4.58
142.08,71.28,-4.54,2.77,-4.6
133.98,58.35,4.55,7.45,-4.44
129.83,58.35,4.54,7.64,-4.43
133.98,58.35,4.56,6.68,-4.48
142.08,71.28,-4.56,3.36,-4.59
142.08,71.28,-4.53,2.57,-4.61
140.41,69.9,-4.57,3.75,-4.58
142.63,75.18,-4.52,1.73,-4.63
142.63,75.18,-4.52,1.73,-4.63
104.75,38.43,4.49,9.78,-4.33
129.83,58.35,4.53,8.22,-4.41
133.98,58.35,4.56,7.06,-4.46
138.64,67.59,4.58,5.9,-4.51
66.38,12.22,7.18,19.14,-10.13
47.38,12.22,6.92,19.07,-9.85
113.22,39.62,9.96,9.01,-13.56
113.22,45.97,10.33,7.32,-14.03
113.22,45.97,10.29,7.51,-13.98
113.22,41.44,10.12,8.26,-13.77
105.74,39.62,9.92,9.2,-13.5
103.11,37.87,9.77,9.79,-13.32
105.74,39.62,9.92,9.2,-13.5
100.54,36.19,9.49,10.96,-12.96
98.0,34.58,9.3,11.74,-12.72
100.54,36.19,9.53,10.77,-13.02
95.53,33.01,9.07,12.72,-12.42
95.53,33.01,8.85,13.62,-12.14
95.53,33.01,9.07,12.72,-12.42
95.53,33.01,8.9,13.44,-12.19
98.0,34.58,9.11,12.53,-12.48
95.53,33.01,9.07,12.72,-12.42
100.54,36.19,9.53,10.77,-13.02
100.54,36.19,9.35,11.55,-12.78
93.09,31.48,8.77,13.97,-12.03
93.09,31.48,8.67,14.32,-11.9
93.09,31.48,8.77,13.97,-12.03
93.09,31.48,8.34,15.54,-11.48
93.09,31.48,8.29,15.72,-11.42
93.09,31.48,8.34,15.54,-11.48
93.09,31.48,8.24,15.9,-11.35
93.09,31.48,8.29,15.72,-11.42
93.09,31.48,8.34,15.54,-11.48
93.09,31.48,8.24,15.9,-11.35
93.09,31.48,7.95,16.83,-11.0
66.38,12.22,7.69,17.62,-10.7
66.38,12.22,7.75,17.42,-10.78
66.38,12.22,7.75,17.42,-10.78
66.38,12.22,7.18,19.14,-10.13
66.38,12.22,7.37,18.57,-10.35
66.38,12.22,7.62,17.81,-10.63
93.09,31.48,7.95,16.83,-11.0
93.09,31.48,8.01,16.63,-11.08
66.38,12.22,7.75,17.42,-10.78
93.09,31.48,8.13,16.26,-11.22
93.09,31.48,8.01,16.63,-11.08
93.09,31.48,8.07,16.44,-11.15
93.09,31.48,8.72,14.15,-11.97
93.09,31.48,8.72,14.15,-11.97
93.09,31.48,8.29,15.72,-11.42
93.09,31.48,8.57,14.68,-11.78
66.38,12.22,7.5,18.19,-10.49
143.02,75.81,-4.47,0.0,-4.66
142.63,72.15,-4.52,2.18,-4.62
141.98,75.18,-4.5,1.16,-4.64
142.63,72.15,-4.52,2.18,-4.62
141.98,75.18,-4.49,0.71,-4.65
133.98,58.35,4.55,7.45,-4.44
142.08,71.28,-4.55,3.16,-4.6
104.75,38.43,4.49,9.78,-4.33
129.83,58.35,4.53,8.22,-4.41
104.75,38.43,4.45,10.95,-4.26
104.75,38.43,4.48,10.17,-4.3
104.75,38.43,4.5,9.58,-4.34
133.98,58.35,4.56,7.06,-4.46
133.98,58.35,4.55,7.45,-4.44
104.75,38.43,4.45,10.95,-4.26
104.75,38.43,4.47,10.56,-4.28
104.75,38.43,4.43,11.74,-4.22
86.31,17.2,4.39,13.3,-4.13
86.31,17.2,4.41,12.71,-4.16
98.19,33.63,4.42,12.13,-4.19
53.61,3.38,6.16,16.71,-9.02
47.38,12.22,6.92,19.07,-9.85
47.38,3.12,6.42,17.5,-9.32
53.61,3.38,4.3,15.77,-3.97
53.61,3.38,4.33,15.02,-4.02
53.61,3.38,4.28,16.33,-3.93
86.31,17.2,4.36,14.46,-4.06
47.38,12.22,7.05,19.45,-9.99
47.38,12.22,6.99,19.26,-9.92
66.38,12.22,7.56,18.0,-10.56
66.38,12.22,7.37,18.57,-10.35
47.38,12.22,6.99,19.26,-9.92
47.38,12.22,6.92,19.07,-9.85
47.38,12.22,6.99,19.26,-9.92
104.75,38.43,4.45,10.95,-4.26
86.31,17.2,4.4,13.11,-4.14
98.19,33.63,4.42,12.13,-4.19
98.19,33.63,4.42,12.13,-4.19
104.75,38.43,4.44,11.34,-4.24
53.61,3.38,4.27,16.52,-3.92
53.61,3.38,4.32,15.4,-4.0
47.38,12.22,6.92,19.07,-9.85
53.61,3.38,6.16,16.71,-9.02
47.38,12.22,6.92,19.07,-9.85
53.61,3.38,4.27,16.52,-3.92
98.19,33.63,4.41,12.52,-4.17
53.61,3.38,4.33,15.02,-4.02
53.61,3.38,4.3,15.77,-3.97
86.31,17.2,4.4,13.11,-4.14
127.74,56.38,11.79,1.25,-15.81
117.85,48.13,11.47,2.78,-15.41
117.85,48.13,11.32,3.38,-15.23
116.28,47.06,10.87,5.16,-14.69
114.77,45.97,10.72,5.75,-14.5
116.28,47.06,10.92,4.96,-14.75
93.09,31.48,8.72,14.15,-11.97
93.09,31.48,8.34,15.54,-11.48
93.09,31.48,8.77,13.97,-12.03
93.09,31.48,8.72,14.15,-11.97
98.0,34.58,9.16,12.33,-12.54
95.53,33.01,8.98,13.08,-12.3
103.11,37.87,9.63,10.38,-13.14
100.54,36.19,9.39,11.35,-12.84
98.0,34.58,9.3,11.74,-12.72
113.22,39.62,9.96,9.01,-13.56
105.74,39.62,9.87,9.4,-13.44
114.77,45.97,10.57,6.35,-14.32
113.22,45.97,10.2,7.89,-13.87
113.22,45.97,10.2,7.89,-13.87
113.22,39.62,9.96,9.01,-13.56
113.22,41.44,10.08,8.45,-13.72
103.11,37.87,9.82,9.6,-13.38
105.74,39.62,9.92,9.2,-13.5
116.28,47.06,11.07,4.37,-14.93
116.28,47.06,10.82,5.36,-14.63
117.85,48.13,11.52,2.59,-15.46
117.85,48.13,11.32,3.38,-15.23
117.85,48.13,11.47,2.78,-15.41
117.85,48.13,11.22,3.77,-15.11
117.85,48.13,11.32,3.38,-15.23
129.33,57.82,12.22,0.86,-16.39
127.74,56.38,11.71,1.63,-15.71
130.91,59.31,12.64,1.99,-16.74
130.12,58.56,12.44,1.43,-16.57
130.12,58.56,12.51,1.62,-16.63
130.12,58.56,12.44,1.43,-16.57
130.12,58.56,12.44,1.43,-16.57
130.12,58.56,12.51,1.62,-16.63
130.12,58.56,12.44,1.43,-16.57
130.12,58.56,12.44,1.43,-16.57
117.85,48.13,11.52,2.59,-15.46
117.85,48.13,11.52,2.59,-15.46
127.74,56.38,11.63,2.01,-15.61
127.74,56.38,11.75,1.44,-15.76
117.85,48.13,11.52,2.59,-15.46
132.5,60.86,13.47,4.34,-17.41
131.71,60.08,13.25,3.72,-17.23
135.19,63.67,14.08,6.1,-17.89
132.5,60.86,13.58,4.65,-17.49
133.3,61.66,13.86,5.49,-17.72
141.94,71.57,15.54,10.31,-19.04
140.63,69.87,15.13,9.12,-18.72
140.63,69.87,15.42,9.96,-18.94
139.07,67.94,15.08,8.96,-18.68
140.63,69.87,15.13,9.12,-18.72
140.63,69.87,15.42,9.96,-18.94
139.07,67.94,15.08,8.96,-18.68
139.07,67.94,15.08,8.96,-18.68
135.19,63.67,14.38,6.96,-18.13
135.19,63.67,14.38,6.96,-18.13
137.2,65.74,14.75,8.02,-18.42
137.2,65.74,14.51,7.32,-18.23
139.07,67.94,14.81,8.18,-18.46
137.2,65.74,14.51,7.32,-18.23
131.71,60.08,13.25,3.72,-17.23
132.5,60.86,13.52,4.49,-17.45
132.5,60.86,13.36,4.03,-17.32
130.91,59.31,12.71,2.18,-16.79
130.91,59.31,12.97,2.94,-17.0
135.19,63.67,14.26,6.6,-18.03
132.52,60.88,14.03,5.95,-17.85
130.91,59.31,12.71,2.18,-16.79
132.5,60.86,13.52,4.49,-17.45
132.5,60.86,13.36,4.03,-17.32
132.5,60.86,13.36,4.03,-17.32
147.32,79.61,-2.78,4.2,-3.01
147.32,79.61,-2.9,7.29,-3.02
143.04,73.08,16.1,11.93,-19.46
146.01,77.48,17.53,8.9,-20.53
142.95,72.96,16.46,12.29,-19.73
146.01,77.48,-2.91,7.61,-3.02
142.95,72.96,16.32,12.62,-19.63
146.01,77.48,-2.93,8.17,-3.03
143.04,73.08,16.1,11.93,-19.46
143.93,74.36,16.21,12.26,-19.54
143.04,73.08,16.1,11.93,-19.46
143.04,73.08,16.1,11.93,-19.46
143.04,73.08,16.1,11.93,-19.46
143.93,74.36,16.26,12.44,-19.59
143.93,74.36,16.21,12.26,-19.54
143.93,74.36,16.15,12.09,-19.5
114.77,45.97,10.77,5.56,-14.57
117.85,48.13,11.22,3.77,-15.11
116.28,47.06,10.97,4.76,-14.81
114.77,45.97,10.72,5.75,-14.5
113.88,45.29,9.81,6.14,-13.58
142.79,76.4,-4.48,0.08,-4.65
130.76,54.96,4.53,8.33,-4.39
99.58,37.32,8.13,13.61,-11.41
